timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-08-26T16:16:02,codecarbon,f6337ce0-a09f-43ca-be35-0d80a5f01831,6.408606458018767,3.4213189665541184e-08,5.338631711849296e-09,5.757499999999999,0.0778,6.0,1.6908390910490803e-08,6.918834322030469e-08,1.735451335359054e-08,1.0345124748438605e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:16:10,codecarbon,ae10e372-71c7-4d1b-85a8-e55e066e13e5,6.648923666973133,4.8864334315206815e-08,7.349209701102177e-09,5.3264,0.1202,6.0,1.9033619625105833e-08,1.07595939284349e-07,2.1122708324886243e-08,1.4775226723434106e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:16:21,codecarbon,e612f965-8ca6-4392-b91a-5395f48c5530,6.881669374997728,1.153132570355634e-07,1.6756581979151166e-08,15.044,0.2266,6.0,9.998269980178321e-08,2.092155574350004e-07,3.9477221677467854e-08,3.486754789142514e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:16:28,codecarbon,68238f53-7c49-4a9d-9983-e4b38ab91c37,6.670751665980788,1.045669460236365e-07,1.5675436781270467e-08,14.9503,0.2296,6.0,7.516072701392679e-08,2.1123795524928333e-07,2.9782916632636146e-08,3.161815988958463e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:16:36,codecarbon,da34ff95-393d-4af5-b4f5-02714bf954ca,6.61437754202052,3.5506314976691974e-08,5.368050848492345e-09,13.0574,0.0721,6.0,2.849127584745616e-08,6.60844708467517e-08,1.2785555009031669e-08,1.0736130170323953e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:16:44,codecarbon,3ff46e1d-e5b1-4056-b95d-18da6e4ede2a,6.642091333022108,1.0667951459572937e-07,1.6061133345962418e-08,14.3676,0.2744999999999999,6.0,4.67485785727622e-08,2.5683924820386885e-07,1.8981596707211188e-08,3.2256942348384225e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:16:54,codecarbon,43198ec7-c481-4563-9167-4f126645b05b,6.5817916249798145,1.2843131798381612e-07,1.9513124283117977e-08,10.3416,0.2527999999999999,6.0,9.91362063889586e-08,2.3215654510986578e-07,5.7048124969393635e-08,3.88340876468218e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:17:03,codecarbon,5016d1a6-c3bd-4186-9c19-1401f9e84e54,6.621748999983538,1.2206902752637446e-07,1.8434559740436843e-08,10.2982,0.2869,6.0,6.551609849194939e-08,2.6578585677440665e-07,3.7801109962553405e-08,3.691030652289095e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:17:10,codecarbon,d2295ecb-55e1-4a31-8fdc-34ffe3265a99,6.515094124973984,6.787965464085524e-08,1.0418829465664288e-08,10.801,0.1258,6.0,5.9374621118485175e-08,1.1318743757766305e-07,3.268729162906917e-08,2.052493503252174e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:17:18,codecarbon,f17faa21-bfc0-4a8a-838a-890110364e4c,6.489337458013324,7.561382798922451e-08,1.1652010467702396e-08,10.8077,0.2161,6.0,2.1860575676385554e-08,1.949267946467541e-07,1.1847986655387409e-08,2.2863535697852706e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:17:28,codecarbon,3096819d-6601-4901-b884-ac9e8c5e9e3e,6.60574887500843,1.2979648701115476e-07,1.9649019281101432e-08,10.1614,0.2945999999999999,6.0,7.729520690912452e-08,2.699193974368245e-07,4.5254166664866114e-08,3.924687710108151e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:17:38,codecarbon,3e5ed7b6-71a3-4559-9534-39e6cd949beb,6.657411291991593,1.4730143308042894e-07,2.2125932531406376e-08,14.8881,0.2485999999999999,6.0,1.530970534650672e-07,2.3105309554847834e-07,6.124874998931772e-08,4.453988990028633e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:17:46,codecarbon,009ab39d-43cc-4555-b2f9-dff7f8d25076,6.66567520800163,1.0256280812591312e-07,1.5386709511857756e-08,13.5416,0.2499,6.0,5.3577870758108083e-08,2.331790463357175e-07,2.3364721661588796e-08,3.101216387554143e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:17:54,codecarbon,024eed80-4246-4dd7-a451-70ea584b5742,6.620357875013724,1.1845856322344278e-07,1.7893075489245695e-08,14.0692,0.2568,6.0,8.568452323619084e-08,2.3623489724737986e-07,3.6266596677402655e-08,3.5818601716097333e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:18:04,codecarbon,09f08a2e-0665-489b-8b3a-98916371b069,6.5413827919983305,8.873255214544914e-08,1.3564800435466056e-08,10.162,0.1733,6.0,6.860291108277226e-08,1.5954707047283754e-07,4.0152778334838024e-08,2.683027598904478e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:18:13,codecarbon,50f71cf2-0642-448e-aaca-4c614f34bac8,6.562146624986781,1.075735065470712e-07,1.6393036104597546e-08,9.3858,0.2408999999999999,6.0,6.647786149613967e-08,2.16632247049262e-07,4.2162499982320395e-08,3.252726085277221e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:18:21,codecarbon,d5cfac3f-7df5-4afd-92e5-08817651cd89,6.551600167003926,1.0451708674516744e-07,1.5952909835913193e-08,11.1277,0.2191,6.0,7.485271510930035e-08,2.0110603972586577e-07,4.0072083356790255e-08,3.160308381919564e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:18:28,codecarbon,7caf7523-6d8c-4d8a-b560-cc7c41bf717b,6.546327457996085,3.961579428629273e-08,6.051605963875756e-09,9.8171,0.0965999999999999,6.0,2.0460357981762273e-08,8.70893755580085e-08,1.2237499953092389e-08,1.1978723349286318e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:18:39,codecarbon,a4be84c3-9cdc-4908-ac93-b61c35f8cd26,6.505734250007663,4.6590848593561714e-08,7.161505035885356e-09,9.281200000000002,0.0542,6.0,5.5778506364890055e-08,4.937138222204037e-08,3.572798498983805e-08,1.408778735767685e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:18:47,codecarbon,faf01d63-f40c-4a5a-89df-56b668589a5f,6.61165833400446,1.0465864358454665e-07,1.5829408946659593e-08,10.2089,0.2285,6.0,6.527031855730619e-08,2.1316222845627234e-07,3.80263200107341e-08,3.164588670243127e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:18:55,codecarbon,db95ddb6-d63f-4d1c-ba35-29a8a68d904c,6.471042416000273,2.540009773237806e-08,3.925194134035327e-09,10.3367,0.039,6.0,2.6385980086025992e-08,3.5484895235640575e-08,1.493201333990631e-08,7.680288866157288e-08,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:19:02,codecarbon,b4854825-fae7-410b-8551-e601392c1c9f,6.466438667004695,2.453253142765067e-08,3.7938241883943096e-09,8.582300000000002,0.0383,6.0,2.3753801455113315e-08,3.418733270148611e-08,1.623847332666628e-08,7.417960748326571e-08,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:19:13,codecarbon,eb790373-650f-4176-9028-f044c77bc985,6.474249666993273,5.3955316394526484e-08,8.33383313430111e-09,8.8603,0.0505,6.0,7.05317831338996e-08,4.5257472846003826e-08,4.7356736661943934e-08,1.6314599264184736e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:19:21,codecarbon,7d2a6e9c-ddab-4d74-a08f-101ea572b559,6.460156708024442,8.100535254199908e-08,1.2539224078168072e-08,9.298,0.1567,6.0,6.326847868274652e-08,1.4112880622826765e-07,4.0540555006979657e-08,2.449378399179938e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:19:29,codecarbon,24db2c28-d6ad-4906-9c81-170321386394,6.720834084000671,8.71526439040134e-08,1.2967533912417989e-08,11.8212,0.2384,6.0,2.4495470292468476e-08,2.269043878924438e-07,1.2125695017554486e-08,2.635255532024668e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:19:36,codecarbon,5f3956fa-e7fd-4aa8-a2d4-462a2b797a88,6.456174249993637,3.3601588612015463e-08,5.2045665607691075e-09,10.071000000000002,0.0736,6.0,2.2151886242136252e-08,6.656817336385655e-08,1.2881875009043144e-08,1.0160193461503597e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:19:47,codecarbon,1bc7c9a8-da98-49e7-86ea-53ed3e67032b,6.4447033340111375,3.9176673642315386e-08,6.078894808945705e-09,5.5186,0.0672,6.0,2.8236517818104613e-08,5.988911599991843e-08,3.0333819983449454e-08,1.1845945380147249e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:19:55,codecarbon,d2220a1a-6832-4063-8ab8-2f06f4d73084,6.388081165991025,6.01177510151417e-08,9.410924728883784e-09,7.4877,0.1175,6.0,4.2936672358443807e-08,1.046829626225291e-07,3.4159859981931124e-08,1.8177949496290408e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:20:02,codecarbon,fb4184bc-bdb4-4f00-9243-f478a251e9fc,6.403617500007385,8.155952589936753e-08,1.2736476827242332e-08,5.336499999999999,0.2382,6.0,1.6276880920684357e-08,2.123785713476925e-07,1.795805500781474e-08,2.466135072761916e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:20:10,codecarbon,7bf8253a-6fd6-49ce-bdfb-8cc0ca550d20,6.403717292007059,2.4289140661462794e-08,3.792975166436504e-09,5.974800000000001,0.039,6.0,1.941913730412489e-08,3.4843898646043574e-08,1.9180624998019393e-08,7.344366094818786e-08,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:20:20,codecarbon,35c7ab26-5720-4477-8912-d3d7873b40a5,6.51502233298379,9.15188515850332e-08,1.40473580760726e-08,7.3349,0.2002,6.0,5.1167803936878856e-08,1.8396294349654312e-07,4.15970133326482e-08,2.767277607660702e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:20:29,codecarbon,6536c9e1-b49a-4e2d-8abb-7ab4ec372819,6.806162583001424,1.034352173897515e-07,1.5197288652504978e-08,7.172199999999999,0.2347999999999999,6.0,5.4779420731503495e-08,2.126386846089574e-07,4.53414583656316e-08,3.127595637060925e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:20:36,codecarbon,929ccd29-abee-4e8f-a0f8-451c893f80b3,6.463225582992891,8.847603013123197e-08,1.3689144684048281e-08,8.4663,0.2573,6.0,2.1702144159782625e-08,2.307751722813183e-07,1.5049791642619917e-08,2.675271080837208e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:20:44,codecarbon,d4c09860-742a-4e7f-a7a1-d6ccb00d2ec8,6.453155167022487,6.049003062815755e-08,9.373713952715616e-09,5.530800000000001,0.1071999999999999,6.0,4.1427100851879627e-08,9.678736994468554e-08,4.46906950188956e-08,1.8290516581546077e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:20:54,codecarbon,bef9edbe-c13f-4384-8dbe-21be2988a2d5,6.432196333014872,6.907889526397134e-08,1.0739550176571333e-08,6.992900000000001,0.0706,6.0,7.834063318982145e-08,6.357891825050722e-08,6.695597170619295e-08,2.0887552314652165e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:21:04,codecarbon,d046091f-f9f9-4465-a0a7-96dd8f4eb8bf,6.411304749984993,8.608463892472097e-08,1.34270078060043e-08,6.5134,0.2125,6.0,3.7151257531851616e-08,1.8920737326394977e-07,3.393756996956654e-08,2.602962007653679e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:21:11,codecarbon,ed5c4959-76ff-4e40-a69c-4212e6240ff8,6.37573495900142,6.311785240781738e-08,9.899698280071388e-09,5.9742,0.1872,6.0,1.2634258110745576e-08,1.658699791848194e-07,1.2346736669618017e-08,1.9085097396518298e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:21:18,codecarbon,6236c69a-f0fa-4c08-8d25-785d4fc5b598,6.399011125002289,5.7539919070340516e-08,8.992001724378926e-09,5.558400000000001,0.1617,6.0,1.4771897319704294e-08,1.435362783015444e-07,1.5676666662329808e-08,1.739848422835785e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:21:28,codecarbon,bd25e210-9365-4603-aa49-1714a2a88ba9,6.402221625001403,8.283339159242879e-08,1.2938226204003153e-08,6.271800000000001,0.1393,6.0,6.431847102439012e-08,1.2489678470497006e-07,6.12500699935481e-08,2.504653257229083e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:21:38,codecarbon,8eb5220b-04e7-4f80-ae9e-17432456559f,6.438549459009664,9.628650260465533e-08,1.495468866359621e-08,14.698,0.0907,6.0,1.492493468145484e-07,8.127197540586513e-08,6.062250002287329e-08,2.911438222432868e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:21:45,codecarbon,eb9bab80-60e8-4d7f-befd-d12024ae2325,6.436351832991932,1.130523092335218e-07,1.756465652701424e-08,5.8804,0.3228,6.0,2.59195650237994e-08,2.899019314330362e-07,2.6017500010008612e-08,3.418389964668443e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:21:53,codecarbon,eb0865d0-5f02-4524-ae69-b0e77ec9d363,6.387467416003346,2.6106906413430372e-08,4.087207763756471e-09,5.2339,0.0665,6.0,9.285143601334616e-09,5.9433967835446106e-08,1.0220971695768336e-08,7.894008313254906e-08,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:22:03,codecarbon,ed5d55d2-5d4e-4923-a6d3-0ff77be6960c,6.4084465830237605,6.239462453483252e-08,9.736310309602712e-09,5.416900000000001,0.1258,6.0,3.6210095636703455e-08,1.1261452341256601e-07,3.983951333793811e-08,1.8866413238720756e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:22:11,codecarbon,25eb7684-44a6-466c-9666-b183b9fed6ba,6.392600874998607,1.638848902123962e-07,2.5636652970678692e-08,6.2854,0.4629,6.0,4.110760721666641e-08,4.1546967477911433e-07,3.896541665502203e-08,4.955426986508028e-07,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
